Article_Title,English,Vietnamese,Source
Why are many young people hesitant to take up jobs,"“If I had known a master’s degree would fetch such a low salary, I would not have studied abroad. “I would have preferred to graduate locally, work here and potentially save some money.”","“Nếu biết tấm bằng thạc sĩ lại có mức lương thấp như vậy, tôi đã không đi du học. Tôi thà tốt nghiệp trong nước, đi làm sớm và có thể tiết kiệm được chút tiền.”",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"He insists he will only take a job that meets his salary expectations. If not, he will enroll in life skills courses. His parents, who are financially comfortable, support his decision and do not pressure him.","Anh khẳng định sẽ chỉ nhận công việc đáp ứng kỳ vọng về lương. Nếu không, anh sẽ tham gia các khóa học kỹ năng sống. Cha mẹ anh, có tài chính vững vàng, ủng hộ quyết định này và không gây áp lực lên anh.",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"Associate Professor Dr. Do Minh Cuong, deputy director of the Business Culture Institute, observes that some young people are hesitant to seek jobs despite being part of the primary workforce with better advancement opportunities than previous generations. He explains that one reason for this is the mismatch between educational training and market demands, with many courses taught in schools not meeting job market requirements.","Phó giáo sư, tiến sĩ Đỗ Minh Cường, Phó Viện trưởng Viện Văn hóa Kinh doanh, nhận định một số người trẻ ngần ngại tìm việc dù đang trong độ tuổi lao động chính và có nhiều cơ hội thăng tiến hơn thế hệ trước. Ông cho rằng một trong những nguyên nhân là sựkhông tương thích giữa đào tạo giáo dục và nhu cầu thị trường, khi nhiều chương trình giảng dạy trong nhà trường không đáp ứng được yêu cầu của thị trường việc làm.",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"Some young people have no financial pressure, making them less eager to find work, while others lose motivation after constant rejections during their job search. Some are overly confident, feeling that the salaries offered do not match their qualifications, he says.","Một số bạn trẻ không chịu áp lực tài chính nên không quá vội vàng tìm việc, trong khi một số khác mất động lực sau những lần bị từ chối liên tục. Một số người lại quá tự tin, cho rằng mức lương được đề nghị không xứng đáng với trình độ của họ.",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"The General Statistics Office’s report for the first half of 2024 shows that youth unemployment (ages 15-24) rose above 8%, a rate three times higher than for other age groups, and up from the previous half and year. Unemployment in urban areas stood at 10.19%, 3.3 percentage points higher than in rural areas. “The reason is that many want jobs that meet their expectations rather than settle for temporary or low-paying ones,” the report states.","Báo cáo của Tổng cục Thống kê về sáu tháng đầu năm 2024 cho thấy tỷ lệ thất nghiệp của thanh niên (từ 15-24 tuổi) đã vượt mức 8%, cao gấp ba lần so với các nhóm tuổi khác, và tăng so với cùng kỳ năm trước. Tỷ lệ thất nghiệp ở khu vực thành thị là 10,19%, cao hơn 3,3 điểm phần trăm so với khu vực nông thôn. “Nguyên nhân là do nhiều người muốn tìm công việc đúng mong đợi thay vì chấp nhận những vị trí tạm thời hoặc lương thấp,” báo cáo nêu rõ.",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"The 2024 Labor Market Overview and Assessment Report from Navigos Search, a mid- and high-level executive search company, says employers focus on experienced workers, accounting for nearly 72%, followed by managerialpositions at 19%. Young workers with little experience are often overlooked, it says.","Báo cáo “Tổng quan và Đánh giá Thị trường Lao động 2024” của Navigos Search – công ty tuyển dụng cấp trung và cao cấp – cho thấy các nhà tuyển dụng ưu tiên ứng viên có kinh nghiệm, chiếm gần 72%, tiếp theo là vị trí quản lý với 19%. Những lao động trẻ có ít kinh nghiệm thường bị bỏ qua.",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"Cuong says: “These factors make young people, particularly Gen Z (those born between 1997 and 2012), feel disheartened, frustrated and no longer interested in job hunting.","Ông Cường nhận định: “Những yếu tố này khiến giới trẻ, đặc biệt là Gen Z (sinh từ năm 1997 đến 2012), cảm thấy nản lòng, thất vọng và không còn hứng thú với việc tìm việc làm.",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,“This poses a risk to businesses facing labor shortages and impacts the overall economy.”,“Điều này gây rủi ro cho các doanh nghiệp đang thiếu nhân lực và ảnh hưởng đến nền kinh tế nói chung.”,https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"Associate Professor Dr. Tran Thanh Nam, vice president of the VNU University of Education, Hanoi, says many young people today tend to prioritize their present desires without considering the future. “This behavior limits Gen Z’s long-term opportunities, making it more challenging and increasing the likelihood of unemployment as they enter middle age.”","Phó giáo sư, tiến sĩ Trần Thành Nam, Phó Hiệu trưởng Trường Đại học Giáo dục (Đại học Quốc gia Hà Nội), cho rằng nhiều người trẻ ngày nay có xu hướng ưu tiên mong muốn trước mắt mà không tính đến tương lai. “Hành vi này hạn chế cơ hội dài hạn của Gen Z, khiến họ gặp nhiều khó khăn hơn và gia tăng nguy cơ thất nghiệp khi bước vào độ tuổi trung niên.”",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
Why are many young people hesitant to take up jobs,"Despite not reaching middle age, Thai Trinh has already faced two years of unemployment. The 25-year-old says she lost her motivation after being unable to secure a job for a long time. Now she feels anxious when meeting friends since she struggles to engage in conversations about work when her life is confined to four walls. “I want to work, but I don’t know where to start or when I’ll find the right job as I get older each year.”","Dù chưa đến tuổi trung niên, nhưng Thái Trinh đã trải qua hai năm thất nghiệp. Cô gái 25 tuổi cho biết mình mất động lực sau thời gian dài không tìm được việc. Giờ đây, cô cảm thấy lo lắng khi gặp gỡ bạn bè vì không biết nói gì về công việc, trong khi cuộc sống của cô chỉ góigọn trong bốn bức tường. “Tôi muốn đi làm, nhưng tôi không biết bắt đầu từ đâu và liệu tôi có thể tìm được công việc phù hợp khi mỗi năm trôi qua.”",https://readtoolead.com/why-are-many-young-people-hesitant-to-take-up-jobs
